SchemaName,TableName,IndexName,is_primary_key,is_unique,is_unique_constraint,key_ordinal,ColumnName
dbo,EmailSendLog,PK_EmailSendLog,1,1,0,1,EmailSendLogId
dbo,EmailSmsHistory,PK_EmailSmsHistory,1,1,0,1,EmailSmsHistoryId
dbo,FinancialUpazila,PK_FinancialUpazila,1,1,0,1,FinancialUpazilaId
dbo,ForwardingLetterTemplate,PK_ReportWritingForwardingLetterTempl,1,1,0,1,ForLetTempId
dbo,ForwardingLetterType,PK_ForwardingLetterType,1,1,0,1,ForwardingLetterTypeId
dbo,NotificationEventType,PK_NotificationEventType,1,1,0,1,NotificationEventTypeId
dbo,NotificationLog,PK__Notifica__DD349412B3371287,1,1,0,1,NotificationLogId
dbo,NotificationPriority,PK__NotificationPriority,1,1,0,1,NotificationPriorityId
dbo,NotificationQueueSystem,PK_NotificationQueueSystem,1,1,0,1,NotificationQueueSystemId
dbo,NotificationQueueSystemDetail,PK_NotificationQueueSystemDetail,1,1,0,1,NotificationQueueSystemDetailId
dbo,NotificationStatus,PK__NotificationStatus,1,1,0,1,NotificationStatusId
dbo,NotificationTemplateTag,PK_NotificationTemplateTag,1,1,0,1,NotificationTemplateTagId
dbo,NotificationTemplateTagDetail,PK_NotificationTemplateTagDetail,1,1,0,1,NotificationTemplateTagDetailId
dbo,NotificationType,PK__Notifica__299002C1DC1D50DA,1,1,0,1,NotificationTypeId
dbo,ObjectType,PK_ObjectType,1,1,0,1,ObjectTypeId
dbo,ObservationTemplateMaster,PK_ObservationTemplateMaster,1,1,0,1,ID
dbo,ReleaseNote,PK_ReleaseNote,1,1,0,1,ReleaseNoteId
dbo,ReleaseNoteDetail,PK_ReleaseNoteDetail,1,1,0,1,ReleaseNoteDetailId
dbo,SecuredLink,PK__SecuredL__3214EC07432B895A,1,1,0,1,Id
dbo,SmsConfiguration,PK__SmsConfi__3214EC07EEF21CE7,1,1,0,1,SmsConfigurationId
dbo,SyncHistory,PK_Sync,1,1,0,1,SyncHistoryId
dbo,sysdiagrams,PK__sysdiagr__C2B05B61E72459D1,1,1,0,1,diagram_id
dbo,sysdiagrams,UK_principal_name,0,1,1,1,principal_id
dbo,sysdiagrams,UK_principal_name,0,1,1,2,name
dbo,SystemNotificationDetail,PK_SystemNotificationDetail,1,1,0,1,SystemNotificationDetailId
dbo,UtilitySqlResult,PK_UtilitySqlResult,1,1,0,1,ResultId
di,LoanCollectionInformation,PK_LoanCollectionInformation,1,1,0,1,LoanCollectionInformationId
di,LoanDisbursementInformation,PK_LoanDisbursementInformation,1,1,0,1,LoanDisbursementInformationId
di,LoanDisbursementOverdueInformation,PK_LoanDisbursementOverdueInformation,1,1,0,1,LoanDisbursementOverdueInformationId
di,Particular,PK_Particular,1,1,0,1,ParticularId
di,PeriodPerformanceGrowth,PK_PeriodPerformanceGrowth,1,1,0,1,PeriodPerformanceGrowthId
di,SlaveWiseDisbursmentInformation,PK_SlaveWiseDisbursmentInformation,1,1,0,1,SlaveWiseDisbursmentInformationId
di,VoInformation,PK_VoInformation,1,1,0,1,VoInformationId
dms,Content,PK__Content__2907A81E9D3249A5,1,1,0,1,ContentId
dms,ContentDetail,PK_ContentDetails,1,1,0,1,ContentDetailId
dms,ContentType,PK__ContentT__2026064A55DBAAEB,1,1,0,1,ContentTypeId
dms,Directory,PK_Directory,1,1,0,1,DirectoryId
dms,DocumentLibrary,PK_DocumentLibrary,1,1,0,1,DocumentLibraryId
dms,DocumentSource,PK_DocumentSource,1,1,0,1,DocumentSourceId
dms,DocumentStructureConfiguration,PK_DocumentStructureConfiguration,1,1,0,1,DocumentStructureConfigurationId
dms,FileStorageHistory,PK_FileStorageHistory,1,1,0,1,FileStorageHistoryId
dms,FileStorageType,PK_FileStorageType,1,1,0,1,FileStorageTypeId
dms,Node,PK__Node__6BAE2263FDEDD7F9,1,1,0,1,NodeId
dti,BranchRiskAnalysisData,PK__BranchRi__E0358E947C37B663,1,1,0,1,BranchRiskAnalysisDataId
HangFire,AggregatedCounter,IX_HangFire_AggregatedCounter_ExpireAt,0,0,0,1,ExpireAt
HangFire,AggregatedCounter,PK_HangFire_CounterAggregated,1,1,0,1,Key
HangFire,Counter,PK_HangFire_Counter,1,1,0,1,Key
HangFire,Counter,PK_HangFire_Counter,1,1,0,2,Id
HangFire,Hash,IX_HangFire_Hash_ExpireAt,0,0,0,1,ExpireAt
HangFire,Hash,PK_HangFire_Hash,1,1,0,1,Key
HangFire,Hash,PK_HangFire_Hash,1,1,0,2,Field
HangFire,Job,IX_HangFire_Job_ExpireAt,0,0,0,0,StateName
HangFire,Job,IX_HangFire_Job_ExpireAt,0,0,0,1,ExpireAt
HangFire,Job,IX_HangFire_Job_StateName,0,0,0,1,StateName
HangFire,Job,PK_HangFire_Job,1,1,0,1,Id
HangFire,JobParameter,PK_HangFire_JobParameter,1,1,0,1,JobId
HangFire,JobParameter,PK_HangFire_JobParameter,1,1,0,2,Name
HangFire,JobQueue,PK_HangFire_JobQueue,1,1,0,1,Queue
HangFire,JobQueue,PK_HangFire_JobQueue,1,1,0,2,Id
HangFire,List,IX_HangFire_List_ExpireAt,0,0,0,1,ExpireAt
HangFire,List,PK_HangFire_List,1,1,0,1,Key
HangFire,List,PK_HangFire_List,1,1,0,2,Id
HangFire,Schema,PK_HangFire_Schema,1,1,0,1,Version
HangFire,Server,IX_HangFire_Server_LastHeartbeat,0,0,0,1,LastHeartbeat
HangFire,Server,PK_HangFire_Server,1,1,0,1,Id
HangFire,Set,IX_HangFire_Set_ExpireAt,0,0,0,1,ExpireAt
HangFire,Set,IX_HangFire_Set_Score,0,0,0,1,Key
HangFire,Set,IX_HangFire_Set_Score,0,0,0,2,Score
HangFire,Set,PK_HangFire_Set,1,1,0,1,Key
HangFire,Set,PK_HangFire_Set,1,1,0,2,Value
HangFire,State,IX_HangFire_State_CreatedAt,0,0,0,1,CreatedAt
HangFire,State,PK_HangFire_State,1,1,0,1,JobId
HangFire,State,PK_HangFire_State,1,1,0,2,Id
map,Branch,PK_Branch,1,1,0,1,BranchId
map,BranchProject,IX_BranchProject,0,0,0,1,BranchProjectId
map,BranchProject,IX_BranchProject,0,0,0,2,ProgrammeGroupId
map,BranchProject,IX_BranchProject,0,0,0,3,ProgrammeId
map,BranchProject,IX_BranchProject,0,0,0,4,SubProgrammeId
map,BranchProject,IX_BranchProject,0,0,0,5,ProjectId
map,BranchProject,IX_BranchProject,0,0,0,6,BranchId
map,BranchProject,PK_BranchProjec,1,1,0,1,BranchProjectId
map,BranchProjectAudit,IX_BranchProjectAudit,0,0,0,1,BranchProjectAuditId
map,BranchProjectAudit,IX_BranchProjectAudit,0,0,0,2,BranchProjectId
map,BranchProjectAudit,IX_BranchProjectAudit,0,0,0,3,ProgrammeGroupId
map,BranchProjectAudit,IX_BranchProjectAudit,0,0,0,4,ProgrammeId
map,BranchProjectAudit,IX_BranchProjectAudit,0,0,0,5,SubProgrammeId
map,BranchProjectAudit,IX_BranchProjectAudit,0,0,0,6,ProjectId
map,BranchProjectAudit,IX_BranchProjectAudit,0,0,0,7,BranchId
map,BranchProjectAudit,PK_BranchProjectAudit,1,1,0,1,BranchProjectAuditId
map,BranchProjectOrgArea,PK_BranchProjectOrgArea,1,1,0,1,BranchProjectOrgAreaId
map,BranchProjectOrgDistrict,PK_BranchProjectOrgDistrict,1,1,0,1,BranchProjectOrgDistrictId
map,BranchProjectOrgDivision,PK_BranchProjectOrgDivision,1,1,0,1,BranchProjectOrgDivisionId
map,BranchProjectOrgUpazila,PK_BranchProjectOrgUpazila,1,1,0,1,BranchProjectOrgUpazilaId
map,BranchProjectRisk,IX_BranchProjectRisk,0,0,0,1,ProgrammeGroupId
map,BranchProjectRisk,IX_BranchProjectRisk,0,0,0,2,ProgrammeId
map,BranchProjectRisk,IX_BranchProjectRisk,0,0,0,3,BranchId
map,BranchProjectRisk,IX_BranchProjectRisk,0,0,0,4,ProjectId
map,BranchProjectRisk,IX_BranchProjectRisk,0,0,0,5,MeasuringYear
map,BranchProjectRisk,IX_BranchProjectRisk,0,0,0,6,MeasuringMonth
map,BranchProjectRisk,IX_BranchProjectRisk,0,0,0,7,EffectiveDate
map,BranchProjectRisk,IX_BranchProjectRisk_Latest,0,0,0,0,BranchProjectRiskId
map,BranchProjectRisk,IX_BranchProjectRisk_Latest,0,0,0,0,RiskTypeId
map,BranchProjectRisk,IX_BranchProjectRisk_Latest,0,0,0,0,MeasuringYear
map,BranchProjectRisk,IX_BranchProjectRisk_Latest,0,0,0,0,MeasuringMonth
map,BranchProjectRisk,IX_BranchProjectRisk_Latest,0,0,0,0,FinancialRiskRating
map,BranchProjectRisk,IX_BranchProjectRisk_Latest,0,0,0,0,NonFinancialRiskRating
map,BranchProjectRisk,IX_BranchProjectRisk_Latest,0,0,0,0,RiskRating
map,BranchProjectRisk,IX_BranchProjectRisk_Latest,0,0,0,0,IsSync
map,BranchProjectRisk,IX_BranchProjectRisk_Latest,0,0,0,0,IsActive
map,BranchProjectRisk,IX_BranchProjectRisk_Latest,0,0,0,0,IsDeleted
map,BranchProjectRisk,IX_BranchProjectRisk_Latest,0,0,0,1,BranchId
map,BranchProjectRisk,IX_BranchProjectRisk_Latest,0,0,0,2,ProjectId
map,BranchProjectRisk,IX_BranchProjectRisk_Latest,0,0,0,3,EffectiveDate
map,BranchProjectRisk,PK_BranchProjectRisk,1,1,0,1,BranchProjectRiskId
map,BranchProjectRiskDetail,PK__BranchProjectRiskDetail,1,1,0,1,BranchProjectRiskDetailId
map,BRiskProject,PK_BRiskProject,1,1,0,1,BRiskProjectId
map,Country,PK_Country,1,1,0,1,CountryId
map,District,PK_District,1,1,0,1,DistrictId
map,Division,PK_Division,1,1,0,1,DivisionId
map,Organization,PK_Organization,1,1,0,1,OrganizationId
map,OrgArea,PK__OrgArea__277A204E52AE71DB,1,1,0,1,OrgAreaId
map,OrgDistrict,PK__OrgDistr__BE985E7FA53C6421,1,1,0,1,OrgDistrictId
map,OrgDivision,PK__OrgDivis__C704826298A514A6,1,1,0,1,OrgDivisionId
map,OrgUpazila,PK__OrgUpazi__38FC6A569AD8E05A,1,1,0,1,OrgUpazilaId
map,Programme,PK_Programme,1,1,0,1,ProgrammeId
map,ProgrammeGroup,PK_ProgrammeGroup,1,1,0,1,ProgrammeGroupId
map,ProgrammeGroupProgramme,PK_ProgrammeGroupProgramme,1,1,0,1,ProgrammeGroupProgrammeId
map,ProgrammeMappingHistory,PK_ProgrammeMappingHistory,1,1,0,1,ProgrammeMappingHistoryId
map,ProgrammeSubProgramme,PK_ProgrammeSubProgramme,1,1,0,1,ProgrammeSubProgrammeId
map,Project,PK_Project,1,1,0,1,ProjectId
map,SubProgramme,PK_SubProgramme,1,1,0,1,SubProgrammeId
map,SubProgrammeProject,IX_SubProgrammeProject,0,0,0,1,ProgrammeGroupId
map,SubProgrammeProject,IX_SubProgrammeProject,0,0,0,2,ProgrammeId
map,SubProgrammeProject,IX_SubProgrammeProject,0,0,0,3,SubProgrammeId
map,SubProgrammeProject,IX_SubProgrammeProject,0,0,0,4,ProjectId
map,SubProgrammeProject,PK_SubProgrammeProject,1,1,0,1,SubProgrammeProjectId
map,Upazila,PK_Upazila,1,1,0,1,UpazilaId
mis,APRDetailsData,PK__APRDetai__4815C8D14FF90766,1,1,0,1,APRDetailsDataId
mis,AprFinalScoreData,PK__AprFinal__0955666EFCDDB619,1,1,0,1,AprFinalScoreDataId
mis,APRSummaryData,PK__APRSumma__537549738A596000,1,1,0,1,APRSummaryDataId
mis,DynamicMisReport,PK__DynamicM__B797EF0DD6080CAF,1,1,0,1,DynamicMisReportId
mis,MISDynamicReportData,PK_MISDynamicReportData,1,1,0,1,MISDynamicReportDataId
mis,MisReportHeaderDetail,PK__DynamicM__FA3439882F4E1FB5,1,1,0,1,MisReportHeaderId
mis,MisReportHeaderType,PK__MisRepor__6CB31389C5E43836,1,1,0,1,MisReportTypeId
mis,SegregationOfFullReportOrObservation,PK__Segregat__3214EC075A9343CA,1,1,0,1,Id
mis,SegregationOfFullReportOrObservation,UQ__Segregat__072A0FF5EC12FB25,0,1,1,1,DisplayText
ofl,ActiveInactiveStatus_STAGE,PK_ActiveInactiveStatus,1,1,0,1,IsActive
ofl,AppComponent_STAGE,PK_AppComponent,1,1,0,1,ComponentId
ofl,AppComponentGroup_STAGE,PK_AppComponentGroup,1,1,0,1,ComponentGroupId
ofl,AppComponentSection_STAGE,PK_AppComponentSection,1,1,0,1,ComponentSectionId
ofl,AppComponentType_STAGE,PK_AppComponentType,1,1,0,1,ComponentTypeId
ofl,AppRoleAndPermission_STAGE,PK_AppRoleAndPermission,1,1,0,1,PermissionId
ofl,AppUser_STAGE,PK__AppUser__FC65C7304DEEB3A6,1,1,0,1,AppUserId
ofl,AppUser_STAGE,UQ__AppUser__C9F28456EC3B1661,0,1,1,1,UserName
ofl,AppUserAuthOtp_STAGE,PK_AppUserAuthOtp,1,1,0,1,AuthOtpId
ofl,AspNetRoleClaims_STAGE,PK_AspNetRoleClaims,1,1,0,1,Id
ofl,AspNetRoles_STAGE,PK_AspNetRoles,1,1,0,1,Id
ofl,AspNetUserClaims_STAGE,PK_AspNetUserClaims,1,1,0,1,Id
ofl,AspNetUserLogins_STAGE,PK_AspNetUserLogins,1,1,0,1,LoginProvider
ofl,AspNetUserLogins_STAGE,PK_AspNetUserLogins,1,1,0,2,ProviderKey
ofl,AspNetUserRoles_STAGE,PK_AspNetUserRoles,1,1,0,1,Id
ofl,AspNetUsers_STAGE,PK_AspNetUsers,1,1,0,1,Id
ofl,AudConObsAccusedPerson_STAGE,PK__AudConObsAccusedPerson,1,1,0,1,AudConObsAccusedPersonId
ofl,AuditCategory_STAGE,PK_AuditCategory,1,1,0,1,AuditCategoryId
ofl,AuditConduction_STAGE,PK_AuditConduction,1,1,0,1,AuditConductionId
ofl,AuditConductionControl_STAGE,PK_AuditConductionControl,1,1,0,1,AuditConductionControlId
ofl,AuditConductionControlAssertion_STAGE,PK_AuditConductionControlAssertion,1,1,0,1,AuditConductionControlAssertionId
ofl,AuditConductionControlDetail_STAGE,PK_AuditConductionControlDetail,1,1,0,1,AuditConductionControlDetailId
ofl,AuditConductionControlSampleInfo_STAGE,PK_AuditConductionControlSampleInfo,1,1,0,1,AuditConductionControlSampleInfoId
ofl,AuditConductionDesignAssesment_STAGE,PK_AuditConductionDesignAssesment,1,1,0,1,AuditConductionDesignAssesmentId
ofl,AuditConductionDocument_STAGE,PK_AuditConductionDocument,1,1,0,1,AuditConductionDocumentId
ofl,AuditConductionDocumentType_STAGE,PK_AuditConductionDocumentType,1,1,0,1,AuditConductionDocumentTypeId
ofl,AuditConductionMeeting_STAGE,PK__AuditCon__B765E3D9072664A6,1,1,0,1,AudConMeetingId
ofl,AuditConductionMeetingDecision_STAGE,PK__AuditCon__31161CCEE6D34C58,1,1,0,1,AuditConductionMeetingDecisionId
ofl,AuditConductionMeetingDetail_STAGE,PK__AuditCon__04CFB550A4335566,1,1,0,1,AudConMeetingDetailId
ofl,AuditConductionMeetingExpectation_STAGE,PK__AuditCon__88835096A0A0F366,1,1,0,1,AuditConductionMeetingExpectationId
ofl,AuditConductionMeetingFocusArea_STAGE,PK__AuditCon__AD7F070C4F5135D0,1,1,0,1,AudConMeetingFocusAreaId
ofl,AuditConductionMeetingMember_STAGE,PK__AuditCon__58533A64BC4F0DDC,1,1,0,1,AuditConductionMeetingMemberId
ofl,AuditConductionMeetingStatus_STAGE,PK_AuditConductionMeetingStatus,1,1,0,1,AudConMeetingStatusId
ofl,AuditConductionMeetingType_STAGE,PK_AuditConductionMeetingType,1,1,0,1,AudConMeetingTypeId
ofl,AuditConductionMovement_STAGE,PK__AuditCon__7A1ED518DF76BB91,1,1,0,1,AuditConductionMovementId
ofl,AuditConductionObservation_STAGE,PK_AuditConductionObservation,1,1,0,1,AudConObsId
ofl,AuditConductionObservationComment_STAGE,PK__AuditCon__1658B627159C6FEC,1,1,0,1,AudConObsComId
ofl,AuditConductionObservationControl_STAGE,PK__AuditCon__4F4F192CD134699F,1,1,0,1,AudConObsControlId
ofl,AuditConductionObservationDesignAssesment_STAGE,PK__AuditCon__A47D8F47B68BFA09,1,1,0,1,AudConObsDesignAssesmentId
ofl,AuditConductionObservationRecommend_STAGE,PK__AuditCon__3BE75DE90ADD2728,1,1,0,1,AudConObsRecomId
ofl,AuditConductionObservationRow_STAGE,PK_AuditConductionObservationRow,1,1,0,1,AudConObsRowId
ofl,AuditConductionObservationRowColumn_STAGE,PK_AuditConductionObservationRowColumn,1,1,0,1,AudConObsRowColumnId
ofl,AuditConductionObservationSubstantive_STAGE,PK__AuditCon__2C1A95B04E4760D3,1,1,0,1,AudConObsSubstantiveId
ofl,AuditConductionObservationType_STAGE,PK_AuditConductionObservationType,1,1,0,1,AudConObsTypeId
ofl,AuditConductionPlanningDocument_STAGE,PK_AuditConductionPlanningDocument,1,1,0,1,AuditConductionPlanningDocumentId
ofl,AuditConductionPlanningDocumentStage_STAGE,PK_AuditConductionPlanningDocumentStage,1,1,0,1,AuditConductionPlanningDocumentStageId
ofl,AuditConductionPlanningDocumentStageGroup_STAGE,PK_AuditConductionPlanningDocumentStageGroup,1,1,0,1,AuditConductionPlanningDocumentStageGroupId
ofl,AuditConductionPlanningDocumentStatus_STAGE,PK_AuditConductionPlanningDocumentStatus,1,1,0,1,AuditConductionPlanningDocumentStatusId
ofl,AuditConductionPlanningProcess_STAGE,PK_AuditConductionPlanningProcess,1,1,0,1,AuditConductionPlanningProcessId
ofl,AuditConductionPlanningSubProcess_STAGE,PK_AuditConductionPlanningSubProcess,1,1,0,1,AuditConductionPlanningSubProcessId
ofl,AuditConductionStatus_STAGE,PK_AuditConductionStatus,1,1,0,1,AuditConductionStatusId
ofl,AuditConductionStep_STAGE,PK__AuditCon__111DEE2C5CC9FDD9,1,1,0,1,AuditConStepId
ofl,AuditConductionSubstantive_STAGE,PK_AuditConductionSubstantive,1,1,0,1,AuditConductionSubstantiveId
ofl,AuditConductionSubstantiveAssertion_STAGE,PK_AuditConductionSubstantiveAssertion,1,1,0,1,AuditConductionSubstantiveAssertionId
ofl,AuditConductionSubstantiveDetail_STAGE,PK_AuditConductionSubstantiveDetail,1,1,0,1,AuditConductionSubstantiveDetailId
ofl,AuditConductionSubstantiveSampleInfo_STAGE,PK_AuditConductionSubstantiveSampleInfo,1,1,0,1,AuditConductionSubstantiveSampleInfoId
ofl,AuditStep_STAGE,PK_std.AuditStep,1,1,0,1,AuditStepId
ofl,AuditType_STAGE,PK__AuditTyp__169EC3961F112D99,1,1,0,1,AuditTypeId
ofl,BracStaffStatus_STAGE,PK_BracStaffStatus,1,1,0,1,StaffStatusId
ofl,Branch_STAGE,PK_Branch_STAGE,1,1,0,1,BranchId
ofl,BranchProject_STAGE,PK_BranchProjec,1,1,0,1,BranchProjectId
ofl,BranchProjectAudit_STAGE,PK_BranchProjectAudit,1,1,0,1,BranchProjectAuditId
ofl,BranchProjectOrgArea_STAGE,PK_BranchProjectOrgArea,1,1,0,1,BranchProjectOrgAreaId
ofl,BranchProjectOrgDistrict_STAGE,PK_BranchProjectOrgDistrict,1,1,0,1,BranchProjectOrgDistrictId
ofl,BranchProjectOrgDivision_STAGE,PK_BranchProjectOrgDivision,1,1,0,1,BranchProjectOrgDivisionId
ofl,BranchProjectOrgUpazila_STAGE,PK_BranchProjectOrgUpazila,1,1,0,1,BranchProjectOrgUpazilaId
ofl,BranchProjectRisk_STAGE,PK_BranchProjectRisk,1,1,0,1,BranchProjectRiskId
ofl,BranchProjectRiskDetail_STAGE,PK__BranchProjectRiskDetail,1,1,0,1,BranchProjectRiskDetailId
ofl,BRiskProject_STAGE,PK_BRiskProject,1,1,0,1,BRiskProjectId
ofl,Compliance_STAGE,PK_Compliance,1,1,0,1,ComplianceId
ofl,Contain_STAGE,PK_Contain,1,1,0,1,ContainId
ofl,Container_STAGE,PK_Container,1,1,0,1,ContainerId
ofl,ContainerContain_STAGE,PK_ContainerContain,1,1,0,1,ContainerContainId
ofl,ContainerContainRow_STAGE,PK_ContainerContainRow,1,1,0,1,ContainerContainRowId
ofl,ContainerContainRowColumn_STAGE,PK_ContainerContainRowColumn,1,1,0,1,ContainerContainRowColumnId
ofl,ContainerStaging_STAGE,PK_ContainerStaging,1,1,0,1,ContainerId
ofl,ContainType_STAGE,PK_ContainType,1,1,0,1,ContainTypeId
ofl,Country_STAGE,PK_Country,1,1,0,1,CountryId
ofl,DashboardCard_STAGE,PK_DashboardCard,1,1,0,1,DashboardCardId
ofl,Department_STAGE,PK_Department,1,1,0,1,DepartmentId
ofl,Depratment_STAGE,PK_Depratment,1,1,0,1,DepratmentId
ofl,Designation_STAGE,PK__Designation__3214EC275812160E,1,1,0,1,DesignationId
ofl,District_STAGE,PK_District,1,1,0,1,DistrictId
ofl,Division_STAGE,PK_Division,1,1,0,1,DivisionId
ofl,DonarInformation_STAGE,PK__DonarInformation,1,1,0,1,DonarInformationId
ofl,EmailAddressBook_STAGE,PK_EmailAddressBook,1,1,0,1,EmailAddressBookId
ofl,EmailDirectoryUpdateHistory_STAGE,PK_EmailDirectoryUpdateHistory,1,1,0,1,UpdateHistoryId
ofl,EmailGroup_STAGE,PK_EmailGroup,1,1,0,1,EmailGroupId
ofl,EmailGroupDetail_STAGE,PK_EmailGroupDetail,1,1,0,1,EmailGroupDetailId
ofl,EntranceMeetingDecision_STAGE,PK_EntranceMeetingDecision,1,1,0,1,EntranceMeetingDecisionId
ofl,Heading_STAGE,PK_Heading,1,1,0,1,HeadingId
ofl,HeadingSource_STAGE,PK_HeadingSource,1,1,0,1,HeadingSourceId
ofl,HeadingType_STAGE,PK_HeadingType,1,1,0,1,HeadingTypeId
ofl,Language_STAGE,PK_Language,1,1,0,1,LanguageId
ofl,LOG_STAGE,PK_LOG_STAGE,1,1,0,1,ID
ofl,MovementType_STAGE,PK__MovementTypes__3214EC275812160E,1,1,0,1,MovementTypeId
ofl,Observation_STAGE,PK_Observation,1,1,0,1,ObservationId
ofl,ObservationCategory_STAGE,PK_ObservationCategory,1,1,0,1,ObservationCategoryId
ofl,ObservationCharacteristic_STAGE,PK_ObservationCharacteristic,1,1,0,1,ObservationCharacteristicId
ofl,ObservationCharacteristicDetail_STAGE,PK_ObservationCharacteristicDetail,1,1,0,1,ObservationCharacteristicDetailId
ofl,ObservationDetail_STAGE,PK_ObservationDetail,1,1,0,1,ObservationDetailId
ofl,Organization_STAGE,PK_Organization,1,1,0,1,OrganizationId
ofl,OrgArea_STAGE,PK__OrgArea__277A204E52AE71DB,1,1,0,1,OrgAreaId
ofl,OrgDistrict_STAGE,PK__OrgDistr__BE985E7FA53C6421,1,1,0,1,OrgDistrictId
ofl,OrgDivision_STAGE,PK__OrgDivis__C704826298A514A6,1,1,0,1,OrgDivisionId
ofl,OrgUpazila_STAGE,PK__OrgUpazi__38FC6A569AD8E05A,1,1,0,1,OrgUpazilaId
ofl,PlanningDocumentComment_STAGE,PK_adc.PlanningDocumentComment,1,1,0,1,PlanningDocumentCommentId
ofl,PlanningDocumentRequisition_STAGE,PK_adc.PlanningDocumentRequisition,1,1,0,1,PlanningDocumentRequisitionId
ofl,PlanningDocumentRequisitionSlotDetail_STAGE,PK_adc.PlanningDocumentRequisitionSlotDetail,1,1,0,1,PlanningDocumentRequisitionSlotDetailId
ofl,Programme_STAGE,PK_Programme,1,1,0,1,ProgrammeId
ofl,ProgrammeGroup_STAGE,PK_ProgrammeGroup,1,1,0,1,ProgrammeGroupId
ofl,ProgrammeGroupProgramme_STAGE,PK_ProgrammeGroupProgramme,1,1,0,1,ProgrammeGroupProgrammeId
ofl,ProgrammeSubProgramme_STAGE,PK_ProgrammeSubProgramme,1,1,0,1,ProgrammeSubProgrammeId
ofl,Project_STAGE,PK_Project,1,1,0,1,ProjectId
ofl,QueryDataDictionary_STAGE,PK_TempDataDictionary,1,1,0,1,Id
ofl,ReportContent_STAGE,PK_ReportContent,1,1,0,1,ReportContentId
ofl,ReportContentHeading_STAGE,PK_ReportContentHeading,1,1,0,1,ReportContentHeadingId
ofl,ReportTemplate_STAGE,PK__ReportTe__C7EA2806927B4D10,1,1,0,1,ReportTemplateId
ofl,ReportType_STAGE,PK__ReportTy__78CF8CE3257200F3,1,1,0,1,ReportTypeId
ofl,ReportWritingAnnexure_STAGE,PK_ReportWritingAnnexure,1,1,0,1,ReportWritingAnnexureId
ofl,ReportWritingAPR_STAGE,PK_ReportWritingAPR,1,1,0,1,ReportWritingAPRId
ofl,ReportWritingBasicInformation_STAGE,PK_ReportWritingBasicInformation,1,1,0,1,ReportWritingBasicInfoId
ofl,ReportWritingConplianceExternal_STAGE,PK_ReportWritingConplianceExternal,1,1,0,1,ReportWritingConplianceExternalId
ofl,ReportWritingConplianceICQ_STAGE,PK_ReportWritingConplianceICQ,1,1,0,1,ReportWritingConplianceICQId
ofl,ReportWritingConplianceInternal_STAGE,PK_ReportWritingConplianceInternal,1,1,0,1,ReportWritingConplianceInternalId
ofl,ReportWritingConplianceStatus_STAGE,PK_ReportWritingConplianceStatus,1,1,0,1,ReportWritingConplianceStatusId
ofl,ReportWritingEngagementBackground_STAGE,PK_ReportWritingEngagementBackground,1,1,0,1,ReportWritingEngagementBackgroundId
ofl,ReportWritingExecutiveSummary_STAGE,PK_ReportWritingExecutiveSummary,1,1,0,1,ReportWritingExecutiveSummaryId
ofl,ReportWritingFinancialInformation_STAGE,PK_ReportWritingFinancialInformation,1,1,0,1,ReportWritingFinancialInformationId
ofl,ReportWritingForwardingLetter_STAGE,PK_ReportWritingForwardingLetter,1,1,0,1,RptWrtForLetId
ofl,ReportWritingForwardingLetterRow_STAGE,PK_ReportWritingForwardingLetterRow,1,1,0,1,RptWrtForLetRowId
ofl,ReportWritingForwardingLetterRowColumn_STAGE,PK_ReportWritingForwardingLetterRowColumn,1,1,0,1,RptWrtForLetRowColumnId
ofl,ReportWritingForwardingLetterTemplate_STAGE,PK_ReportWritingForwardingLetterTemplate,1,1,0,1,RptWrtForLetTempId
ofl,ReportWritingIAD_STAGE,PK_ReportWritingIAD,1,1,0,1,ReportWritingIADId
ofl,ReportWritingIcqCategory_STAGE,PK_ReportWritingIcqCategory,1,1,0,1,ReportWritingIcqCategoryId
ofl,ReportWritingIcqParticular_STAGE,PK_ReportWritingIcqParticular,1,1,0,1,ReportWritingIcqParticularId
ofl,ReportWritingPageIndex_STAGE,PK_ReportWritingPageIndex,1,1,0,1,PageIndexId
ofl,ReportWritingPageIndexSection_STAGE,PK_ReportWritingPageIndexSection,1,1,0,1,TemplateSectionId
ofl,ReportWritingPageIndexTemplate_STAGE,PK__ReportWritingPageIndex__169EC3961F112D99,1,1,0,1,PageIndexId
ofl,ReportWritingReportCategory_STAGE,PK_ReportWritingReportCategory,1,1,0,1,ReportWritingReportCategoryId
ofl,ReportWritingReportSignature_STAGE,PK_ReportWritingReportSignature,1,1,0,1,ReportSignatureId
ofl,RiskCriteria_STAGE,PK_RiskCriteria,1,1,0,1,RiskCriteriaId
ofl,RiskCriteriaCategory_STAGE,PK__RiskCrit__570EB113BBB92AD3,1,1,0,1,RiskCriteriaCategoryId
ofl,RiskType_STAGE,PK__RiskType__213F0ECA57CC993D,1,1,0,1,RiskTypeId
ofl,StructureCategory_STAGE,PK__Structur__5BAC4973BD560A4A,1,1,0,1,StructureCategoryId
ofl,StructureElement_STAGE,PK__Structur__319268AAA5E3CC46,1,1,0,1,StructureElementId
ofl,StructureType_STAGE,PK__Structur__2D1BDA0B4058C349,1,1,0,1,StructureTypeId
ofl,SubProgramme_STAGE,PK_SubProgramme,1,1,0,1,SubProgrammeId
ofl,SubProgrammeProject_STAGE,PK_SubProgrammeProject,1,1,0,1,SubProgrammeProjectId
